768	122	255	605	150	265	0	0	1	103.75
296	164	265	1050	132	1	94	125	1	106.579
659	147	281	510	132	1	260	125	1	105.333
570	136	273	776	132	247	0	0	1	104.722
1072	136	265	216	122	103	0	0	1	106.386
70	143	265	423	125	247	991	143	1	105.243
1020	150	273	502	125	119	0	0	119	103.109
558	136	238	1018	132	281	0	0	1	106.351
881	122	247	2485	136	265	0	0	0	-11.0718
323	161	256	745	136	273	133	122	1	106.696
2786	113	256	446	122	76	0	0	256	-27.4546
711	139	247	609	139	119	0	0	247	102.817
886	150	281	460	125	230	0	0	230	106.285
244	122	265	79	116	281	958	139	1	104.893
1856	119	220	11	147	1	0	0	1	38.0428
148	119	256	841	150	1	497	125	1	103.749
2760	113	247	213	136	230	0	0	230	-15.166
63	129	256	169	125	265	1000	139	1	107.442
876	132	204	691	139	103	0	0	103	103.527
446	132	247	1029	136	247	0	0	247	104.478
731	143	256	571	139	273	0	0	273	106.335
205	157	265	833	139	1	370	116	1	106.471
2274	154	212	526	139	111	0	0	1	6.36643
1102	119	247	93	116	238	720	139	1	57.8726
710	139	256	490	125	281	0	0	281	106.943
795	129	273	455	147	238	0	0	1	107.436
599	136	238	709	129	273	0	0	1	103.682
838	129	281	619	143	103	0	0	1	104.93
479	147	265	42	147	281	710	125	1	105.02
193	143	212	1011	139	247	0	0	1	103.718
800	136	204	293	122	256	0	0	1	104.873
1042	129	265	68	147	204	543	136	1	106.584
242	136	204	1983	132	265	0	0	1	32.7751
1195	132	263	331	129	256	0	0	1	106.54
133	147	247	363	143	265	789	132	1	104.172
855	129	265	394	132	238	0	0	265	106.785
748	122	265	688	143	85	0	0	1	104.683
802	143	273	510	119	1	167	119	1	103.762
13	119	238	462	143	265	736	132	1	102.796
133	161	256	944	139	1	558	119	1	106.108
2528	116	247	48	143	229	942	119	1	-24.407
43	125	265	392	116	85	1789	122	1	35.238
1107	129	273	407	143	1	193	154	1	106.979
577	147	281	476	122	119	0	0	1	105.232
140	122	238	703	129	273	768	139	1	105.831
860	143	273	396	125	247	0	0	273	104.485
912	125	273	227	136	1	172	125	1	107.694
358	122	238	3566	119	111	0	0	238	-66.8285
525	136	238	743	125	265	0	0	1	106.607
537	125	276	980	136	273	0	0	1	106.156
119	122	238	3080	116	238	181	154	1	-15.7218
1968	116	301	226	116	247	1248	119	1	-47.3514
523	143	281	381	132	1	0	0	1	107.051
136	164	273	695	119	1	550	147	1	106.376
1232	136	281	394	132	85	0	0	85	104.536
570	129	265	1006	136	119	0	0	1	106.208
9	125	273	591	139	238	780	132	1	103.6
126	147	273	330	125	247	977	132	1	91.6843
409	150	222	860	125	281	0	0	222	106.851
326	143	273	2652	116	119	0	0	273	12.1534
374	143	204	365	119	1	0	0	1	106.663
792	143	273	437	116	1	211	132	1	106.336
137	139	256	515	125	1	322	147	1	105.756
627	139	238	854	132	281	0	0	1	105.155
784	147	265	578	139	1	211	122	1	105.202
661	150	204	547	132	265	0	0	265	101.944
531	132	212	349	132	265	0	0	1	103.704
122	136	256	1261	132	1	317	125	1	83.8638
729	139	265	457	143	247	0	0	1	104.108
531	132	265	367	143	1	187	125	1	106.992
730	122	265	462	147	1	138	132	1	105.41
1015	136	281	21	150	1	0	0	1	107.044
895	122	273	578	147	1	168	122	1	105.363
1046	132	229	404	143	256	0	0	1	105.056
2483	147	229	435	122	273	0	0	1	19.1961
253	143	256	459	143	265	604	119	1	106.921
881	139	229	479	132	247	0	0	0	105.667
1565	132	273	824	119	68	0	0	273	36.381
1413	136	229	354	147	247	0	0	0	102.409
775	143	281	46	143	1	0	0	1	106.637
21	125	119	192	164	265	3205	136	1	-25.3191
236	129	273	1180	136	1	487	116	1	76.946
227	129	256	917	147	1	446	125	1	104.39
67	122	256	1101	132	1	287	143	1	105.722
852	136	256	499	150	281	0	0	1	105.486
127	157	265	1106	129	1	409	143	1	103.033
66	154	265	2806	129	255	982	129	1	-25.8906
944	139	247	620	129	238	0	0	1	104.739
495	129	229	1013	143	256	0	0	1	105.836
1022	129	247	498	147	256	0	0	1	102.574
448	136	265	1062	122	119	0	0	1	107.968
492	129	265	50	150	204	630	143	1	105.794
487	143	273	498	132	256	0	0	273	106.095
783	119	273	580	147	1	165	139	1	106.972
600	147	263	815	125	247	0	0	1	102.548
440	122	273	106	132	265	847	139	1	107.525
295	129	273	931	139	111	0	0	273	104.658
1931	119	263	613	125	230	0	0	1	14.4697
644	129	256	395	164	281	0	0	256	105.035
496	139	238	2528	119	111	0	0	238	2.61952
756	129	273	451	136	247	0	0	1	104.319
635	157	76	315	132	1	0	0	1	41.8292
575	139	255	818	132	281	0	0	1	103.089
850	132	247	500	136	273	0	0	1	102.529
422	139	204	83	136	265	746	139	1	102.519
2147	143	229	536	125	119	0	0	119	30.1531
695	143	265	439	119	103	0	0	1	106.807
2108	164	212	737	129	119	0	0	119	25.3865
71	116	247	972	150	1	243	129	1	102.01
796	143	281	41	143	265	457	122	1	105.442
611	147	212	544	136	273	0	0	273	102.621
791	143	281	585	139	256	0	0	1	104.235
872	150	265	526	125	111	0	0	111	102.493
1530	119	255	1858	119	76	0	0	76	-27.7633
200	132	265	716	122	1	627	147	1	106.011
111	116	247	1539	113	263	1345	143	1	-27.4146
135	143	273	382	119	119	1805	132	1	47
1341	136	310	298	129	265	0	0	0	74.3044
579	132	265	537	154	230	0	0	265	103.032
132	132	247	818	129	265	468	147	1	102.913
100	129	256	994	129	1	283	136	1	80.5607
361	143	265	1074	132	111	0	0	265	106.155
107	116	265	600	129	230	654	132	1	92.8739
421	116	265	801	139	281	0	0	265	105.938
1038	150	319	1965	143	60	0	0	1	-28.4552
756	147	256	262	125	204	868	129	1	93.6807
615	136	212	1534	125	265	0	0	265	55.966
962	143	256	315	125	238	0	0	1	103.534
523	150	204	772	132	265	0	0	265	103.424
228	132	265	496	157	256	654	129	1	106.435
713	119	273	430	147	1	132	157	1	107.132
1324	136	204	0	0	273	0	0	247	106.767
35	157	273	1081	129	265	339	136	1	106.563
792	139	265	338	116	1	260	150	1	103.62
728	147	247	624	122	256	0	0	1	103.209
454	143	265	221	139	1	0	0	1	105.952
230	143	265	815	147	1	372	122	1	103.622
64	161	238	1456	113	229	1805	113	1	-23.1309
55	116	247	872	132	273	547	143	1	106.36
867	132	229	400	143	247	0	0	1	103.742
646	139	255	569	136	281	0	0	281	102.348
540	136	265	1179	136	103	0	0	265	104.691
932	147	281	661	122	76	0	0	1	103
726	150	265	794	125	103	0	0	1	102.376
893	150	265	656	129	119	0	0	119	101.155
805	132	255	519	129	247	0	0	1	105.44
651	136	220	608	143	273	0	0	1	103.229
524	125	238	970	147	256	0	0	256	106.504
1202	122	256	501	154	1	110	129	1	81.529
80	125	256	803	147	273	692	125	1	105.456
853	147	212	446	129	265	0	0	1	104.228
398	161	265	194	143	1	0	0	1	105.972
819	125	212	466	136	238	0	0	1	106.903
160	129	273	1081	139	85	0	0	273	103.626
1392	136	229	0	0	247	0	0	273	104.728
145	157	265	962	122	1	539	147	1	104.421
24	116	265	446	147	256	1059	129	1	106.366
783	122	273	398	147	1	149	119	1	105.251
580	147	256	661	125	85	0	0	1	100.394
1180	136	273	235	129	1	177	147	1	105.994
527	125	204	2378	136	281	0	0	0	12.1104
250	129	273	1018	143	103	0	0	273	101.254
577	136	229	951	143	238	0	0	238	103.966
983	132	281	857	147	256	0	0	281	104.274
3018	113	265	132	150	111	0	0	265	-32.7722
581	125	256	902	143	103	0	0	1	104.186
517	132	265	406	125	1	234	157	1	100.662
456	129	273	693	147	119	0	0	1	101.391
244	129	263	1196	139	247	0	0	1	104.374
430	129	204	103	113	265	812	132	1	105.918
1021	136	229	120	125	256	0	0	1	105.771
350	161	229	983	136	273	0	0	273	103.302
541	136	247	887	129	238	0	0	1	103.819
1768	157	238	99	116	1	0	0	1	38.9095
514	122	212	373	161	265	0	0	1	105.882
778	129	281	80	143	247	532	136	1	105.718
788	132	220	499	154	273	0	0	1	102.848
53	116	247	541	147	273	923	129	1	106.255
561	147	238	442	125	273	0	0	0	106.069
1625	116	255	741	143	111	0	0	0	-25.1945
641	136	256	653	132	119	0	0	1	104.589
78	143	222	2102	113	281	376	136	1	18.9788
208	143	256	565	125	281	819	147	1	102.969
172	139	265	996	139	1	218	125	1	106.633
874	143	265	85	113	204	500	129	1	106.893
682	122	263	708	143	256	0	0	1	103.381
3112	116	284	219	113	256	0	0	1	-22.5754
960	147	204	674	129	273	0	0	1	27.7648
373	129	247	109	136	204	667	147	1	102.666
462	139	265	5	150	273	1297	132	1	106.236
771	125	247	537	143	265	0	0	1	106.461
35	143	222	2088	113	1	0	0	1	26.6718
608	125	238	921	147	256	0	0	1	106.348
779	147	263	586	122	265	0	0	1	105.698
288	150	256	318	125	281	950	132	1	88.0825
793	119	204	43	119	60	1691	139	1	11.2502
2800	113	204	352	157	230	0	0	1	-1.19124
551	136	247	480	147	1	242	129	1	102.507
644	147	265	111	136	1	0	0	1	104.445
470	154	204	855	136	256	0	0	1	105.041
527	136	265	429	122	1	212	150	1	102.852
103	119	60	2983	161	281	719	116	1	-83.2656
164	132	247	2448	129	1	105	150	1	23.2703
355	147	238	795	122	256	0	0	1	106.618
884	136	273	524	122	1	188	143	1	106.531
440	150	247	275	143	1	0	0	1	103.885
395	122	273	42	143	247	1726	139	1	62.4113
2807	125	255	115	136	1	0	0	1	-34.2745
191	139	256	576	122	1	577	147	1	104.748
1119	113	4	455	125	1	0	0	1	-35.0216
362	122	238	74	143	265	825	147	1	102.472
705	143	273	295	119	1	153	125	1	105.446
189	139	247	910	132	273	0	0	1	105.101
1175	129	263	387	132	256	0	0	1	106.711
627	122	273	423	147	1	165	129	1	103.253
931	143	247	287	125	256	0	0	0	105.788
376	119	281	702	143	111	0	0	1	105.978
436	143	204	209	125	238	507	139	1	106.445
741	136	256	474	122	281	0	0	1	100.644
303	154	229	693	143	256	0	0	256	106.11
855	136	204	426	129	256	0	0	1	105.077
632	143	238	793	129	238	0	0	1	103.903
164	122	256	675	129	1	376	150	1	104.738
861	122	256	332	161	273	0	0	1	105.613
453	150	230	851	129	281	0	0	230	106.702
903	139	273	489	116	1	235	113	1	107.415
61	113	273	2395	119	238	1246	116	1	-37.6332
974	143	273	598	119	1	111	125	1	105.626
1081	136	229	487	143	265	0	0	0	103.725
388	139	255	1047	132	247	0	0	247	105.147
2105	119	229	396	143	238	0	0	238	21.3614
920	132	273	383	157	256	0	0	1	106.457
771	136	204	667	136	119	0	0	1	103.946
837	154	204	383	132	256	0	0	0	103.931
111	116	273	628	143	238	402	132	1	102.656
1357	147	319	1179	119	265	0	0	265	31.3463
841	139	265	443	150	247	0	0	1	105.443
496	143	247	445	122	1	267	132	1	105.661
1438	164	247	1317	113	119	0	0	1	-26.4181
767	125	238	537	147	256	0	0	0	106.089
770	132	256	135	139	204	388	136	1	106.377
694	143	265	630	119	103	0	0	1	106.572
168	150	265	837	122	1	667	147	1	104.268
36	125	222	2648	139	1	0	0	1	10.4019
464	129	281	861	136	103	0	0	281	98.9447
622	147	222	85	119	1	0	0	1	90.5485
4	122	103	1938	122	1	0	0	1	33.2527
205	143	256	689	143	1	460	119	1	106.343
2729	113	229	548	139	119	0	0	119	-16.2338
909	143	265	384	122	103	0	0	1	103.555
338	125	229	146	125	111	3081	161	1	-41.719
505	147	204	588	129	222	0	0	1	107.048
151	147	256	666	147	1	641	122	1	104.797
11	122	256	984	147	1	123	129	1	104.566
911	136	256	175	125	281	0	0	1	103.428
562	122	273	874	147	111	0	0	273	104.641
1053	132	273	61	164	281	353	143	1	104.912
1082	129	281	510	150	1	142	147	1	105.057
2168	113	335	1318	122	256	0	0	1	-38.2596
1747	136	238	0	0	265	0	0	247	106.093
256	143	255	948	132	247	0	0	1	102.63
1520	139	281	84	143	265	0	0	1	106.174
586	119	281	654	139	103	0	0	1	107.498
923	136	256	392	129	273	0	0	1	105.287
499	132	247	42	116	281	992	129	1	105.111
59	132	247	349	136	1	0	0	1	84.5441
167	119	256	866	150	1	529	125	1	105.507
242	113	273	890	136	111	0	0	273	106.753
517	147	263	720	122	265	0	0	265	105.254
776	139	319	994	119	273	0	0	273	94.8102
843	143	281	209	129	103	0	0	103	102.403
2814	164	31	1497	136	111	0	0	111	-126.557
1661	122	256	1106	113	85	0	0	256	-25.4056
663	132	247	969	136	281	0	0	281	106.063
792	143	265	564	132	1	157	125	1	105.796
985	136	229	420	139	265	0	0	1	104.014
1023	129	281	78	139	273	489	147	1	104.761
709	136	255	851	132	247	0	0	247	106.384
2614	154	284	1042	154	356	0	0	0	-173.574
1779	157	22	706	113	281	0	0	1	18.474
1618	136	229	0	0	273	0	0	247	106.039
602	150	220	581	129	256	0	0	1	103.453
117	113	247	765	139	1	0	0	1	106.858
221	119	273	2128	129	1	0	0	1	-24.8527
196	129	222	160	122	281	992	139	1	106.625
380	129	256	341	143	204	628	147	1	102.872
3205	125	281	31	136	119	0	0	119	-12.6495
112	125	265	927	136	1	211	147	1	104.323
930	139	265	580	132	111	0	0	1	104.422
2670	129	220	174	150	247	0	0	247	5.96935
849	136	256	527	150	273	0	0	1	105.264
211	122	247	52	136	220	3290	119	1	-33.6499
1306	129	247	375	157	281	0	0	247	106.391
955	122	39	439	139	256	0	0	1	86.559
3044	119	220	360	129	111	0	0	111	-23.9334
809	150	273	510	122	1	194	132	1	102.432
43	125	273	670	129	238	490	143	1	105.875
534	136	229	967	132	273	0	0	1	107.01
455	154	230	3	125	212	2626	113	1	-0.179544
27	129	247	344	143	265	1010	129	1	105.932
166	157	247	666	143	265	679	119	1	106.595
680	147	256	833	122	103	0	0	1	105.786
35	125	273	465	132	238	889	143	1	103.202
217	161	256	886	143	1	159	122	1	101.62
152	132	265	2761	113	255	553	129	1	-17.9013
572	150	247	562	122	256	0	0	1	104.815
702	139	281	742	119	111	0	0	1	106.872
1473	136	281	314	122	1	280	147	1	77.3419
343	143	229	632	129	256	0	0	1	102.737
264	119	256	783	150	1	278	125	1	105.506
143	122	238	160	154	212	1940	122	1	44.3957
75	122	103	172	116	273	854	143	1	102.447
1655	116	47	1678	113	230	0	0	1	-25.9982
266	139	265	921	143	1	258	119	1	106.485
276	122	256	763	147	1	91	129	1	104.024
150	132	273	888	143	103	0	0	1	106.266
573	150	273	667	143	256	0	0	1	105.362
347	143	238	798	125	256	0	0	1	103.765
935	139	265	392	116	1	157	147	1	105.867
12	143	265	1079	143	1	0	0	1	102.667
192	113	265	1030	147	1	356	129	1	107.346
1011	139	265	321	125	1	244	119	1	102.776
1109	129	319	588	125	265	0	0	1	59.5642
6050	116	319	126	119	247	5324	136	1	-166.612
344	139	256	373	125	1	417	139	1	103.229
386	119	273	26	139	265	756	143	1	101.748
895	132	265	99	139	220	329	136	1	106.692
123	136	265	757	147	1	539	122	1	104.801
620	122	230	469	154	256	0	0	1	105.14
641	143	256	574	119	276	64	157	1	105.147
719	129	204	601	147	222	0	0	1	105.188
167	132	119	163	150	265	924	147	1	103.245
848	143	281	45	132	230	360	129	1	103.707
870	129	220	628	150	247	0	0	1	101.977
755	143	256	491	125	281	0	0	281	106.626
630	147	281	407	119	1	187	129	1	106.421
95	129	247	1025	132	1	0	0	1	105.244
816	150	273	807	125	119	0	0	1	104.95
681	154	229	410	129	265	0	0	0	102.805
151	136	265	1152	129	1	373	136	1	107.039
622	143	273	1023	122	85	0	0	273	105.61
913	150	256	440	132	230	0	0	230	102.1
595	125	238	12	139	247	1291	143	1	57.5892
334	136	212	778	139	247	0	0	1	102.833
14	129	111	1945	125	273	281	113	1	36.1995
500	125	256	615	136	273	0	0	1	105.68
910	122	273	421	143	1	190	125	1	106.845
172	122	265	512	143	1	0	0	1	105.585
1073	132	247	363	139	256	0	0	1	107.141
913	150	256	2790	122	273	0	0	256	104.414
654	139	247	843	132	76	0	0	1	102.716
573	147	220	745	129	230	0	0	1	102.426
850	136	256	187	125	273	0	0	256	107.182
128	119	265	990	132	1	504	154	1	104.431
861	125	273	503	147	1	143	125	1	103.031
678	136	255	802	129	247	0	0	1	104.363
1253	136	256	421	150	281	0	0	256	103.357
81	150	247	463	125	265	1125	136	1	107.29
482	129	229	1030	147	247	0	0	1	103.239
25	125	273	757	139	1	0	0	1	103.67
488	132	310	1311	129	256	0	0	256	87.5592
1485	136	220	0	0	238	0	0	281	106.454
220	147	247	1913	116	1	177	139	1	44.8891
1864	143	212	2587	122	76	0	0	1	11.1619
287	136	256	710	129	247	197	147	1	103.32
726	122	212	198	113	85	2492	154	1	-29.7283
992	136	220	539	143	265	0	0	0	102.708
804	150	273	433	125	1	162	150	1	103.07
140	125	265	872	150	1	408	129	1	103.542
583	125	281	483	150	1	250	116	1	106.772
692	147	256	460	132	281	0	0	1	102.822
1081	129	273	325	139	1	155	119	1	102.57
544	132	256	296	119	276	1165	132	1	45.3663
802	129	238	219	139	256	0	0	1	102.686
650	150	263	796	125	256	0	0	1	103.723
1016	136	273	131	129	1	227	113	1	105.103
864	113	265	440	132	1	246	161	1	87.7827
784	132	273	473	119	1	271	147	1	107.469
147	122	256	848	122	1	0	0	1	105.915
2936	122	263	55	113	238	922	119	1	-54.5997
93	125	238	154	129	265	779	147	1	103.636
1141	125	256	1224	139	85	4126	150	1	-178.7
857	139	273	53	132	281	514	122	1	107.518
530	132	273	180	143	281	539	129	1	105.711
867	157	265	272	139	1	197	119	1	95.4689
779	125	263	571	136	273	0	0	1	108.02
170	161	255	13	129	273	1173	132	1	106.532
121	132	273	767	129	238	472	139	1	106.145
795	122	204	92	113	1	0	0	1	-38.8136
453	132	204	67	113	265	942	139	1	107.063
117	119	247	862	132	265	406	147	1	103.518
952	143	273	374	122	1	199	119	1	104.27
28	125	238	298	132	265	1006	143	1	102.98
617	139	256	606	125	103	0	0	1	106.593
855	122	273	117	132	281	699	147	1	105.776
942	139	265	44	129	119	0	0	265	106.561
854	147	256	387	116	1	142	139	1	103.233
411	139	281	125	129	212	497	143	1	104.593
1099	136	273	170	125	1	198	139	1	107.405
244	113	229	29	129	222	3417	132	1	-37.0377
647	143	238	617	119	256	0	0	1	106.42
229	125	265	753	150	1	180	125	1	103.379
720	122	265	658	147	1	204	119	1	103.64
798	139	256	586	139	230	0	0	1	102.894
1018	143	281	265	136	1	124	113	1	104.671
538	132	265	366	119	1	286	157	1	103.292
719	136	265	588	139	222	0	0	1	104.326
18	125	265	464	122	256	1021	143	1	106.867
2399	143	212	75	125	256	0	0	0	36.0011
2931	143	212	789	119	76	0	0	1	-44.6528
304	136	204	338	136	256	0	0	1	105.975
576	143	265	502	125	1	302	150	1	102.833
148	136	204	978	139	119	0	0	1	103.418
775	150	273	684	125	1	120	164	1	104.972
955	143	265	439	122	1	164	125	1	103.065
411	132	212	1884	125	265	0	0	1	46.1519
1330	129	265	179	129	247	0	0	1	105.643
6279	122	13	0	0	238	0	0	265	-122.81
892	150	238	323	122	265	0	0	1	104.99
215	136	265	519	147	1	489	122	1	105.686
573	116	256	2304	139	238	0	0	256	0.795359
644	125	204	344	147	256	0	0	1	99.3457
609	143	281	84	136	273	388	119	1	107.199
617	136	4	1222	125	247	0	0	247	74.3048
1001	113	47	530	116	1	0	0	1	-33.4358
553	113	256	85	125	301	1873	143	1	6.48808
335	125	238	122	143	1	0	0	1	107.153
4361	119	220	62	116	1	0	0	1	-92.8609
2002	116	263	111	113	247	811	125	1	-8.86967
2232	143	212	137	129	238	0	0	0	37.2541
415	116	247	102	143	229	1656	143	1	53.1867
384	136	265	993	132	68	0	0	265	102.55
166	119	256	1117	143	1	391	125	1	107.66
1011	150	310	2628	113	220	0	0	1	-29.4437
688	129	281	271	164	256	0	0	1	103.31
722	143	265	570	132	281	0	0	265	106.831
832	125	238	750	147	265	0	0	1	103.211
468	139	230	617	132	256	0	0	1	104.669
806	125	292	688	139	281	0	0	281	104.196
408	147	265	959	136	230	0	0	1	104.228
861	136	281	305	125	265	0	0	265	104.509
688	143	281	176	147	1	0	0	1	107.837
403	125	238	1260	150	273	0	0	238	61.0774
1077	132	265	226	139	1	127	129	1	103.037
872	136	265	487	125	1	296	147	1	106.865
297	139	256	763	122	1	0	0	1	105.775
2406	113	292	1036	136	238	0	0	1	-28.5796
428	119	276	1007	139	256	0	0	256	106.902
1519	122	220	509	150	247	0	0	247	59.0648
582	125	281	981	136	103	0	0	1	107.354
380	132	204	496	129	256	0	0	1	104.358
775	125	265	61	125	281	623	147	1	102.112
928	143	273	548	119	1	146	132	1	107.846
986	143	273	311	125	1	195	136	1	103.672
111	139	273	2333	116	238	246	143	1	29.2499
36	136	111	1666	161	273	1445	113	1	-29.1993
657	125	265	397	164	1	259	143	1	104.587
605	113	247	103	119	263	2988	132	1	-46.8569
877	150	229	564	129	273	0	0	0	103.859
846	136	265	63	143	247	376	122	1	106.613
736	136	273	485	147	247	0	0	1	106.339
120	132	256	260	143	230	2044	125	1	39.3041
82	157	265	935	129	1	0	0	1	106.628
814	132	229	575	143	238	0	0	0	102.548
503	143	220	936	139	273	0	0	1	104.37
197	154	265	896	143	1	251	119	1	104.016
701	132	281	341	129	85	0	0	1	104.479
1763	116	281	336	154	1	175	132	1	49.7848
119	122	273	630	132	247	510	150	1	103.421
1047	139	281	94	122	1	0	0	1	105.893
753	143	265	153	122	1	171	122	1	102.429
653	129	265	556	147	1	201	136	1	107.801
512	143	204	1753	129	281	0	0	281	47.5231
1709	157	47	2101	143	255	0	0	1	-133.376
1203	154	212	390	136	119	0	0	0	64.2879
1264	147	281	0	0	238	0	0	265	105.174
439	143	273	1135	129	119	0	0	1	107.121
880	129	256	337	147	220	695	136	1	105.622
3283	113	301	619	136	256	0	0	1	-67.9844
647	116	212	89	122	103	4054	164	1	-105.615
570	122	281	1063	139	68	0	0	281	104.741
327	143	256	1195	136	60	0	0	256	106.858
614	132	265	332	161	1	252	113	1	103.974
2780	143	204	799	116	68	0	0	1	-37.8856
1068	132	273	225	139	1	197	132	1	104.185
268	139	273	951	139	119	0	0	273	105.511
463	139	247	1138	129	247	0	0	247	105.218
882	143	265	268	125	247	0	0	1	105.624
1020	125	273	39	150	204	542	147	1	106.041
778	125	273	59	150	265	545	143	1	106.389
63	147	256	1087	139	1	198	125	1	106.704
1083	113	256	428	119	335	1999	132	1	-30.4959
131	129	256	779	147	1	381	125	1	104.895
538	150	256	412	125	1	0	0	1	103.721
615	143	265	747	136	222	0	0	265	104.028
50	116	119	2604	147	247	341	116	1	-25.3991
263	116	265	688	132	1	466	157	1	104.167
575	150	281	898	136	256	0	0	281	106.675
482	122	220	646	129	273	0	0	273	106.194
2933	113	212	111	122	222	334	157	1	-11.8227
469	154	281	559	147	265	0	0	281	102.744
90	125	256	712	150	1	573	125	1	104.657
538	136	229	900	143	273	0	0	273	103.074
58	125	256	373	125	265	991	147	1	105.407
722	132	265	477	122	1	223	154	1	106.145
440	129	327	19	154	22	2411	157	1	-65.9981
617	147	281	502	139	1	229	129	1	101.838
480	129	204	699	143	247	0	0	1	104.534
27	129	247	621	143	273	863	125	1	106.267
2985	119	204	254	157	222	0	0	222	-7.17081
493	136	265	1215	164	247	0	0	1	69.2717
276	143	265	846	143	1	331	125	1	104.644
528	147	273	506	122	1	239	139	1	106.567
716	150	281	265	122	1	109	132	1	104.804
854	147	273	265	113	1	236	125	1	106.685
